Entry,Entry_name,Gene_name,Status,Accession,MCF7_1,MCF7_2,MCF7_3,Doxorubicin_1,Doxorubicin_2,Doxorubicin_3,P-value,P.adjust,log2FC
P11387,TOP1_HUMAN,TOP1,reviewed,P11387,1964.345306,1777.292558,1905.09822,1349.174109,1308.713228,1334.738275,0.007671457,0.014121089,-0.500079407
Q8WYP5,ELYS_HUMAN,AHCTF1 ELYS TMBS62 MSTP108,reviewed,Q8WYP5,393.0733936,367.4997114,390.9299111,429.5598178,417.4883308,423.7263013,0.026005234,0.037688392,0.142189799
Q9BQG0,MBB1A_HUMAN,MYBBP1A P160,reviewed,Q9BQG0,795.6431682,750.4819241,805.1853573,821.4783743,798.7396118,808.1721037,0.264203367,0.295315236,0.046535156
Q12789,TF3C1_HUMAN,GTF3C1,reviewed,Q12789,392.7656258,373.1104729,396.0039723,235.955122,228.6927209,225.4308396,0.000473606,0.002503624,-0.75162839
P48643,TCPE_HUMAN,CCT5 CCTE KIAA0098,reviewed,P48643,854.3284554,990.5316672,904.3918092,1267.986697,1294.182969,1304.615647,0.00763967,0.014082633,0.492095551
Q92900,RENT1_HUMAN,UPF1 KIAA0221 RENT1,reviewed,Q92900,402.817258,432.3460737,408.712967,418.7983024,421.5944428,407.3347935,0.906471512,0.915920075,0.004459914
P24928,RPB1_HUMAN,POLR2A POLR2,reviewed,P24928,391.7566551,368.7101287,389.0983124,283.1333236,276.8264971,281.8048926,0.003134453,0.007785934,-0.449599225
P49411,EFTU_HUMAN,TUFM,reviewed,P49411,1875.24812,1725.149125,1775.141667,1459.831467,1389.573695,1390.08626,0.004550878,0.009819716,-0.342518189
P22626,ROA2_HUMAN,HNRNPA2B1 HNRPA2B1,reviewed,P22626,3434.66304,3132.544364,3363.474295,2022.91486,1964.854046,2008.972973,0.003719053,0.008624543,-0.727713881
P53396,ACLY_HUMAN,ACLY,reviewed,P53396,732.5634648,851.942763,775.2542864,902.9158299,916.7933881,901.5414515,0.072031307,0.090888836,0.205629406
Q14697,GANAB_HUMAN,GANAB G2AN KIAA0088,reviewed,Q14697-2,1288.915598,1195.861275,1272.178504,1135.392774,1094.627145,1103.628533,0.024841649,0.036218648,-0.172462007
P30101,PDIA3_HUMAN,PDIA3 ERP57 ERP60 GRP58,reviewed,P30101,1863.429203,1753.721682,1826.533016,1695.174301,1655.704137,1741.902531,0.048855113,0.064642791,-0.096129625
Q8TEM1,PO210_HUMAN,NUP210 KIAA0906 PSEC0245,reviewed,Q8TEM1,690.8783814,624.5004577,682.8945915,418.9617928,414.3873608,412.4566068,0.006525056,0.012587515,-0.681674857
P78347,GTF2I_HUMAN,GTF2I BAP135 WBSCR6,reviewed,P78347,537.9875978,569.1309657,595.7884714,477.9145092,472.4961785,474.1713297,0.029948329,0.042505361,-0.257460993
A0A0A0MRM8,A0A0A0MRM8_HUMAN,MYO6,unreviewed,A0A0A0MRM8,492.5775724,513.9318097,492.6691862,246.9153905,251.807932,240.5177345,0.000105525,0.001230593,-1.020055444
O00468,AGRIN_HUMAN,AGRN AGRIN,reviewed,O00468-6,231.2224429,213.3534615,226.5712789,137.8159996,134.2888056,125.1802988,0.000295341,0.001962949,-0.756454484
Q01813,PFKAP_HUMAN,PFKP PFKF,reviewed,Q01813,643.418686,711.7382487,664.7188498,1170.604119,1218.354322,1167.798998,5.33E-05,0.000888831,0.816296015
P25205,MCM3_HUMAN,MCM3,reviewed,P25205,813.5603296,817.764606,822.9151202,892.3402447,897.5123814,896.5873336,8.52E-05,0.00111358,0.130419225
P50991,TCPD_HUMAN,CCT4 CCTD SRB,reviewed,P50991,693.9814421,791.9329081,722.2753652,973.8578427,982.1887217,955.7951535,0.0108548,0.018509009,0.39906781
P53396,ACLY_HUMAN,ACLY,reviewed,P53396-2,13.65600541,13.78430393,13.52802503,12.21690062,12.08614527,12.31281627,0.000137619,0.001364547,-0.162040473
A0A7I2V5Y7,A0A7I2V5Y7_HUMAN,NONO,unreviewed,A0A7I2V5Y7,1800.568427,1639.921814,1733.976978,1408.440983,1373.821378,1377.560272,0.01459225,0.023414628,-0.314888309
Q10567,AP1B1_HUMAN,AP1B1 ADTB1 BAM22 CLAPB2,reviewed,Q10567-3,15.67394673,16.57161872,16.67512105,8.27069105,8.566620658,9.265877435,6.46E-05,0.000963323,-0.906218571
A0A590UJ40,A0A590UJ40_HUMAN,MYO6,unreviewed,A0A590UJ40,1.15492239,1.218159794,1.250984691,1.279071988,1.047914011,1.16249812,0.584156867,0.612428891,-0.054595812
Q71U36,TBA1A_HUMAN,TUBA1A TUBA3,reviewed,Q71U36,491.8541595,573.2732252,512.8925038,678.8089537,691.9287613,624.2955979,0.012939986,0.021274029,0.338297448
H0Y4W2,H0Y4W2_HUMAN,TRRAP,unreviewed,H0Y4W2,232.5740828,222.9284039,235.8386633,159.4768753,154.1625101,154.7543646,0.000690182,0.003103024,-0.561675975
Q92896,GSLG1_HUMAN,GLG1 CFR1 ESL1 MG160,reviewed,Q92896-2,454.8331857,418.1927086,440.4560023,140.4382574,139.0059463,128.6677931,0.00041051,0.002334632,-1.686359291
P61978,HNRPK_HUMAN,HNRNPK HNRPK,reviewed,P61978-2,5.777784816,6.449536703,5.301257996,5.337480852,5.123474623,4.510720089,0.115063004,0.138343193,-0.227473397
Q10567,AP1B1_HUMAN,AP1B1 ADTB1 BAM22 CLAPB2,reviewed,Q10567,247.1819473,269.6133457,263.1275199,200.8495647,195.9049274,191.9742005,0.005236487,0.01084641,-0.405728409
P00558,PGK1_HUMAN,PGK1 PGKA MIG10 OK/SW-cl.110,reviewed,P00558,1436.45376,1676.53629,1502.306394,1395.656675,1485.987894,1404.252252,0.261973064,0.293075752,-0.106826197
P53618,COPB_HUMAN,COPB1 COPB MSTP026,reviewed,P53618,303.4177837,348.8685768,323.4019818,394.1945994,403.9112758,397.6141491,0.026253675,0.03799874,0.293387329
P50990,TCPQ_HUMAN,CCT8 C21orf112 CCTQ KIAA0002,reviewed,P50990,1220.952857,1375.663725,1260.807445,1955.220215,1999.795715,1958.240873,0.002374361,0.006543415,0.616315189
Q05639,EF1A2_HUMAN,EEF1A2 EEF1AL STN,reviewed,Q05639,572.6257509,688.5751467,606.346109,560.3361129,593.6875866,596.588919,0.377654636,0.409610029,-0.093284682
Q29RF7,PDS5A_HUMAN,PDS5A KIAA0648 PDS5 PIG54,reviewed,Q29RF7,369.6417951,371.0225676,392.6240697,340.5376897,338.1829317,347.2629164,0.029079005,0.04142316,-0.143507504
A0A3B3IT92,A0A3B3IT92_HUMAN,MCM4,unreviewed,A0A3B3IT92,689.6726932,699.4947104,700.4616703,750.3344028,758.1581488,754.3930648,0.000365433,0.002196849,0.114916787
P33991,MCM4_HUMAN,MCM4 CDC21,reviewed,P33991,15.47405631,15.67348395,15.85328582,16.32980628,17.54874075,18.48059358,0.098897515,0.120817617,0.155755304
Q8WUM4,PDC6I_HUMAN,PDCD6IP AIP1 ALIX KIAA1375,reviewed,Q8WUM4,603.3105159,698.911439,637.8815819,652.3619765,678.2753277,663.578939,0.589574776,0.617941937,0.039688211
Q9BSJ8,ESYT1_HUMAN,ESYT1 FAM62A KIAA0747 MBC2,reviewed,Q9BSJ8-2,2.173411641,2.198881661,2.255138322,1.958679159,1.622280874,1.64000346,0.044629385,0.059785952,-0.34413381
P12956,XRCC6_HUMAN,XRCC6 G22P1,reviewed,P12956,1260.639036,1296.857562,1297.747957,1437.022953,1414.793899,1454.563693,0.000873831,0.003571994,0.159653433
P49368,TCPG_HUMAN,CCT3 CCTG TRIC5,reviewed,P49368,668.8238057,750.5774155,692.7958829,1130.510501,1174.959072,1146.976354,0.000456335,0.002455851,0.70887435
Q5UIP0,RIF1_HUMAN,RIF1,reviewed,Q5UIP0,369.898797,348.8350258,366.0308279,259.6452022,256.8611383,257.0371454,0.003353149,0.008105883,-0.487827769
P60842,IF4A1_HUMAN,EIF4A1 DDX2A EIF4A,reviewed,P60842,1076.977821,1206.269831,1117.485551,1722.323326,1747.324817,1698.733775,0.001681869,0.005289088,0.603866855
Q92945,FUBP2_HUMAN,KHSRP FUBP2,reviewed,Q92945,721.4869976,742.7032512,745.4887045,1075.76045,1107.98423,1094.189276,1.13E-05,0.000462013,0.568950013
P18583,SON_HUMAN,SON C21orf50 DBP5 KIAA1019 NREBP HSPC310 HSPC312,reviewed,P18583-5,391.642432,363.5355304,387.1573227,279.9468636,276.9487028,277.8967388,0.00670801,0.012850942,-0.452496949
Q16531,DDB1_HUMAN,DDB1 XAP1,reviewed,Q16531,813.3699578,835.2911381,830.2471246,568.2060922,573.4655958,573.5379172,0.000318173,0.002044268,-0.531319968
A5YKK6,CNOT1_HUMAN,CNOT1 CDC39 KIAA1007 NOT1 AD-005,reviewed,A5YKK6,306.228941,316.0711729,305.3833145,336.6587998,330.7100522,319.4652841,0.038216876,0.052387087,0.089175051
F5H5D3,F5H5D3_HUMAN,TUBA1C,unreviewed,F5H5D3,1641.274804,1946.061887,1760.923637,2506.711818,2615.947767,2611.053204,0.005850943,0.011715482,0.532091497
Q86VP6,CAND1_HUMAN,CAND1 KIAA0829 TIP120 TIP120A,reviewed,Q86VP6,700.4128368,816.9387349,748.871412,617.5866057,635.8424482,629.7982785,0.060158359,0.077522112,-0.267082657
Q9BTC0,DIDO1_HUMAN,DIDO1 C20orf158 DATF1 KIAA0333,reviewed,Q9BTC0,298.0239154,284.4119225,294.076769,204.6803693,199.8613375,201.908017,0.000753024,0.003257683,-0.531386794
P31939,PUR9_HUMAN,ATIC PURH OK/SW-cl.86,reviewed,P31939,477.1891834,558.9650093,507.6810025,532.8088168,551.9512796,531.0712071,0.422898163,0.45505415,0.065757832
Q9BSJ8,ESYT1_HUMAN,ESYT1 FAM62A KIAA0747 MBC2,reviewed,Q9BSJ8,790.550722,732.787637,768.4355784,477.6484366,459.1513144,457.3080012,0.001076666,0.004033807,-0.717122669
P67809,YBOX1_HUMAN,YBX1 NSEP1 YB1,reviewed,P67809,608.2792204,659.5173901,613.5294538,641.6293123,629.6374529,635.8665755,0.652859348,0.678221599,0.019655803
O94906,PRP6_HUMAN,PRPF6 C20orf14,reviewed,O94906,1014.504134,921.8166153,975.577326,643.571963,630.0346215,620.7171501,0.004229771,0.009362942,-0.620276954
P19367,HXK1_HUMAN,HK1,reviewed,P19367,889.6582928,837.4074326,903.8392442,811.5439279,789.3878194,806.4212508,0.054443124,0.071126419,-0.128111434
P49736,MCM2_HUMAN,MCM2 BM28 CCNL1 CDCL1 KIAA0030,reviewed,P49736,655.989572,659.636109,664.6487274,750.9563075,754.8188776,737.8054388,0.000726631,0.00319915,0.180102669
O00567,NOP56_HUMAN,NOP56 NOL5A,reviewed,O00567,713.4406152,670.4705048,716.4243471,882.441061,849.2838957,872.0498121,0.001367907,0.004672914,0.309984884
Q12931,TRAP1_HUMAN,TRAP1 HSP75,reviewed,Q12931,1156.807071,1063.747716,1139.164611,998.0063371,952.3216448,970.5949767,0.021395689,0.03188998,-0.201916439
O60506,HNRPQ_HUMAN,SYNCRIP HNRPQ NSAP1,reviewed,O60506,1166.52238,1107.805356,1139.111318,1329.109669,1331.580973,1406.889901,0.003442112,0.008236218,0.25294492
Q8TAQ2,SMRC2_HUMAN,SMARCC2 BAF170,reviewed,Q8TAQ2,19.11333099,17.65299362,19.19952962,10.4024777,10.91602554,10.66997052,0.002107972,0.006082371,-0.806994722
P27797,CALR_HUMAN,CALR CRTC,reviewed,P27797,1893.339789,1753.902341,1783.388068,1323.579846,1274.327595,1303.85107,0.003514786,0.008346159,-0.476995137
P17987,TCPA_HUMAN,TCP1 CCT1 CCTA,reviewed,P17987,581.7794627,631.2751811,588.8435429,1027.232651,1058.958352,1052.779899,6.60E-05,0.000978233,0.800774159
Q02790,FKBP4_HUMAN,FKBP4 FKBP52,reviewed,Q02790,832.5689561,941.0258596,865.6421377,937.8450739,961.798698,932.7100441,0.175726287,0.202569943,0.101880614
Q99459,CDC5L_HUMAN,CDC5L KIAA0432 PCDC5RP,reviewed,Q99459,549.6161433,499.502294,531.8928856,501.6815261,494.273237,506.1897681,0.210581967,0.239311717,-0.073824069
O60264,SMCA5_HUMAN,SMARCA5 SNF2H WCRF135,reviewed,O60264,894.3731683,832.8315909,887.8681527,574.2552372,564.0129837,585.1600561,0.002188541,0.006217232,-0.601569911
P63010,AP2B1_HUMAN,AP2B1 ADTB2 CLAPB1,reviewed,P63010,428.3905395,460.6424804,451.9448662,402.3114171,405.9612767,398.745382,0.038361422,0.052551286,-0.151838165
P51610,HCFC1_HUMAN,HCFC1 HCF1 HFC1,reviewed,P51610,2.287634735,2.219528437,2.249528525,2.551732587,2.441059168,2.21698908,0.26254904,0.293675781,0.093638377
A0A2R8Y7Q1,A0A2R8Y7Q1_HUMAN,BPTF,unreviewed,A0A2R8Y7Q1,380.6674965,362.7380487,384.1448618,225.3378628,221.852256,217.5207362,0.000692283,0.003105065,-0.762393111
Q99460,PSMD1_HUMAN,PSMD1,reviewed,Q99460,311.0453481,331.1588045,322.6502691,374.2647985,384.3430856,381.731412,0.002976253,0.00753537,0.241079959
A6NEM2,A6NEM2_HUMAN,HCFC1,unreviewed,A6NEM2,498.0444166,492.8308044,502.7023078,333.6678871,339.2919486,336.3883007,1.10E-05,0.000462013,-0.565348264
P54886,P5CS_HUMAN,ALDH18A1 GSAS P5CS PYCS,reviewed,P54886,712.4348174,653.1272129,693.4662537,530.7443497,517.5748118,513.6877389,0.007027563,0.013243924,-0.398562821
P61978,HNRPK_HUMAN,HNRNPK HNRPK,reviewed,P61978-3,2012.328524,2024.873213,2048.243406,1535.832065,1519.261455,1540.207686,1.48E-05,0.000519377,-0.405203369
K7EKE6,K7EKE6_HUMAN,LONP1,unreviewed,K7EKE6,738.566523,687.0730937,728.5246789,1051.672864,994.3512455,1018.115285,0.000191338,0.001566013,0.508353643
E7EMW7,E7EMW7_HUMAN,UBR5,unreviewed,E7EMW7,3.832819362,4.165487091,4.117590867,4.484766193,4.530776903,3.859834833,0.37199498,0.403866872,0.087713524
O95071,UBR5_HUMAN,UBR5 EDD EDD1 HYD KIAA0896,reviewed,O95071,183.3851767,189.5348243,194.9292199,159.0537237,161.4643016,163.0766006,0.007943524,0.014470761,-0.231709695
M0QZM1,M0QZM1_HUMAN,HNRNPM,unreviewed,M0QZM1,18.15512615,18.29304368,19.30050596,24.93068384,23.25269252,25.49253212,0.004029406,0.009075818,0.402255408
Q9NVP1,DDX18_HUMAN,DDX18 cPERP-D,reviewed,Q9NVP1,512.4301806,487.2948876,525.781012,645.3799745,627.5721764,654.4750723,0.001059484,0.004007951,0.337388457
P21796,VDAC1_HUMAN,VDAC1 VDAC,reviewed,P21796,2606.440908,2392.073546,2566.686803,1943.019343,1890.724059,1954.005856,0.007878054,0.014397469,-0.386376041
P08183,MDR1_HUMAN,ABCB1 MDR1 PGY1,reviewed,P08183,362.4330487,350.7938887,355.288067,1954.01808,1849.944011,1894.908885,0.000327033,0.002065428,2.415068963
P04350,TBB4A_HUMAN,TUBB4A TUBB4 TUBB5,reviewed,P04350,6.76454543,6.333398587,6.633584741,13.70434273,14.539425,15.2744863,0.001798248,0.005503321,1.141117939
Q9HBD4,Q9HBD4_HUMAN,SMARCA4 hCG_29955,unreviewed,Q9HBD4,578.7430322,553.2690799,568.8137634,425.511026,413.9779716,406.7094889,0.00014001,0.001376139,-0.448701581
Q15029,U5S1_HUMAN,EFTUD2 KIAA0031 SNRP116,reviewed,Q15029,722.1564718,670.8756978,715.8633675,635.6282527,629.3044424,623.9033614,0.040223532,0.054715574,-0.158990147
Q96AE4,FUBP1_HUMAN,FUBP1,reviewed,Q96AE4,728.4546063,765.4895496,771.5854793,380.2434182,382.0181219,382.3794549,0.001268628,0.004436998,-0.98495318
Q14008,CKAP5_HUMAN,CKAP5 KIAA0097,reviewed,Q14008,365.3552562,388.0148644,374.1201549,507.8941614,526.8991079,535.812153,0.000201362,0.001608199,0.478205793
F8VXC8,F8VXC8_HUMAN,SMARCC2,unreviewed,F8VXC8,610.9444259,587.0162356,613.0077427,401.5965473,398.8886209,403.7108691,0.001317412,0.004554849,-0.588691101
Q1KMD3,HNRL2_HUMAN,HNRNPUL2 HNRPUL2,reviewed,Q1KMD3,794.1741323,729.6260994,770.407422,499.7965779,494.3496156,489.0791601,0.004000141,0.009020381,-0.629258169
Q9UIG0,BAZ1B_HUMAN,BAZ1B WBSC10 WBSCR10 WBSCR9 WSTF,reviewed,Q9UIG0,573.9424894,524.1390596,576.0111327,303.5279501,300.2013953,305.6261561,0.004128455,0.009215026,-0.880463087
Q14676,MDC1_HUMAN,MDC1 KIAA0170 NFBD1,reviewed,Q14676,193.2686472,179.7921268,186.6687941,226.9887953,221.6933885,224.0040081,0.004940172,0.010410608,0.265203684
P08133,ANXA6_HUMAN,ANXA6 ANX6,reviewed,P08133,710.9943373,664.5371375,704.3099909,2167.209568,2095.846352,2156.661396,3.56E-06,0.000332621,1.626036207
P33992,MCM5_HUMAN,MCM5 CDC46,reviewed,P33992,513.9214266,508.2926589,511.7593248,558.249206,566.4082157,578.7194186,0.007382124,0.013718757,0.151124164
E7ETY2,E7ETY2_HUMAN,TCOF1,unreviewed,E7ETY2,697.3795791,652.3968331,688.1902397,793.0118097,792.9195646,822.6280094,0.002682784,0.007057322,0.24104005
O95782,AP2A1_HUMAN,AP2A1 ADTAA CLAPA1,reviewed,O95782,392.0771144,403.9954691,410.0060252,342.2719703,346.7678832,339.594408,0.003342245,0.00809719,-0.229593828
A6NHR9,SMHD1_HUMAN,SMCHD1 KIAA0650,reviewed,A6NHR9,326.0434748,308.2795957,322.2435588,363.1634794,359.6941928,361.7813525,0.013293322,0.021744297,0.181277616
P02786,TFR1_HUMAN,TFRC,reviewed,P02786,1087.809977,1082.422725,1128.312459,876.0617295,863.8355413,877.458697,0.002159561,0.006164243,-0.333719709
Q96AE4,FUBP1_HUMAN,FUBP1,reviewed,Q96AE4-2,11.71103995,11.62155413,11.67679208,11.05002793,9.162373521,9.402307532,0.093506098,0.11484634,-0.241427858
P06744,G6PI_HUMAN,GPI,reviewed,P06744,573.2412865,703.3375916,617.7872896,387.2382429,398.399798,399.3621597,0.024103223,0.035294655,-0.676827917
P11498,PYC_HUMAN,PC,reviewed,P11498,759.0378396,679.3021633,740.4567167,292.0323307,288.1366361,275.7024881,0.002138567,0.006135621,-1.348065564
E9PN89,E9PN89_HUMAN,HSPA8,unreviewed,E9PN89,2.846058748,2.965393226,3.360268296,5.164373365,4.848511763,5.388988839,0.000711469,0.003161857,0.747841637
Q9BXP5,SRRT_HUMAN,SRRT ARS2 ASR2,reviewed,Q9BXP5,602.050889,574.424283,590.1898942,417.0479933,419.138108,420.1251152,0.001974869,0.005841003,-0.491834656
P22695,QCR2_HUMAN,UQCRC2,reviewed,P22695,830.7635966,762.1267059,811.2663771,554.8062904,537.1674432,535.6473,0.003516309,0.008346159,-0.562766091
P07954,FUMH_HUMAN,FH,reviewed,P07954,852.684912,770.8448071,816.8537347,800.9042289,774.2068144,774.6131421,0.33133389,0.363025475,-0.054616433
P11413,G6PD_HUMAN,G6PD,reviewed,P11413,1332.796303,1617.194875,1468.742979,448.511882,445.7911745,425.0422832,0.005935362,0.011834786,-1.743810897
A0A7I2V4F0,A0A7I2V4F0_HUMAN,DDX1,unreviewed,A0A7I2V4F0,497.0735203,523.5299797,504.7582984,610.9155561,618.4098028,615.5356487,0.003265121,0.007970762,0.274360653
P42765,THIM_HUMAN,ACAA2,reviewed,P42765,351.9943271,313.0851329,336.7476885,120.2391783,114.1401383,107.336379,0.001135934,0.004178921,-1.551765193
A0A6I8PIV1,A0A6I8PIV1_HUMAN,LARS1,unreviewed,A0A6I8PIV1,378.046711,409.7043028,388.9328234,479.0942047,489.3697327,500.4483349,0.001740584,0.005392822,0.320021501
P39880,CUX1_HUMAN,CUX1 CUTL1,reviewed,P39880-3,331.4119602,303.9282876,323.6880815,146.3175006,141.4500606,137.0525595,0.000874804,0.003572463,-1.174721335
Q13200,PSMD2_HUMAN,PSMD2 TRAP2,reviewed,Q13200,493.8149892,544.9122973,521.2118325,618.1988933,634.0765756,630.2644147,0.011980932,0.019994002,0.271190705
Q5JPE7,NOMO2_HUMAN,NOMO2,reviewed,Q5JPE7,5.825377772,5.476557377,5.413453933,6.199812593,6.064458633,6.071139325,0.040253042,0.054746113,0.133455633
A0A0G2JN29,A0A0G2JN29_HUMAN,NOMO1,unreviewed,A0A0G2JN29,517.1069817,471.7607694,503.8439015,446.8705665,431.8444472,425.5254732,0.026974398,0.038896701,-0.194725596
P31040,SDHA_HUMAN,SDHA SDH2 SDHF,reviewed,P31040,775.0322456,714.1100471,759.9844195,524.76573,504.4163114,499.7633421,0.00205239,0.005988069,-0.55682807
P43304,GPDM_HUMAN,GPD2,reviewed,P43304,1099.632067,978.0894037,1064.93017,401.4138227,390.31589,380.4921719,0.002418132,0.006619348,-1.422736683
H0Y938,H0Y938_HUMAN,COPB2,unreviewed,H0Y938,582.1570335,626.165104,586.3331589,632.1212233,637.4311225,622.5703256,0.13678996,0.161757569,0.076298857
P29401,TKT_HUMAN,TKT,reviewed,P29401,1101.881628,1309.258532,1166.94152,845.8608844,876.4991086,863.1278522,0.030395573,0.043069189,-0.468749799
P11717,MPRI_HUMAN,IGF2R MPRI,reviewed,P11717,283.1622218,274.2253193,286.9326927,403.6513973,401.3571763,404.9529514,0.000440593,0.002412996,0.519098979
Q93084,AT2A3_HUMAN,ATP2A3,reviewed,Q93084,150.8379408,136.6764965,145.4143483,45.17464274,43.79241816,44.01291782,0.001538901,0.004995469,-1.702920677
P26358,DNMT1_HUMAN,DNMT1 AIM CXXC9 DNMT,reviewed,P26358-2,417.9803737,442.377826,431.1717886,475.1608179,494.3129539,495.0422923,0.00394028,0.008930291,0.181342876
A0A804CDA6,A0A804CDA6_HUMAN,DCTN1,unreviewed,A0A804CDA6,346.4164327,384.7139611,354.8897714,485.265166,510.4349429,503.5634888,0.001202312,0.004302871,0.465203166
Q7KZ85,SPT6H_HUMAN,SUPT6H KIAA0162 SPT6H,reviewed,Q7KZ85,309.1511484,300.4983419,308.0844316,224.4274456,217.4131333,211.6201345,8.12E-05,0.001089726,-0.489975432
P22102,PUR2_HUMAN,GART PGFT PRGS,reviewed,P22102,281.0173659,326.190674,295.4679986,562.5833046,586.9937685,571.0054335,0.000326162,0.002065428,0.930616858
Q07065,CKAP4_HUMAN,CKAP4,reviewed,Q07065,790.6681179,735.6704431,766.0766588,1897.960106,1810.245485,1838.620101,2.04E-05,0.000579861,1.27479401
P20020,AT2B1_HUMAN,ATP2B1 PMCA1,reviewed,P20020,341.2446649,315.8234116,325.7833406,205.1163437,202.504036,193.3583976,0.000725954,0.003198736,-0.709659288
Q9H583,HEAT1_HUMAN,HEATR1 BAP28 UTP10,reviewed,Q9H583,578.6288091,537.3942899,580.4821408,591.0819261,562.6228937,587.9767691,0.42649558,0.458543356,0.037915011
Q86XP3,DDX42_HUMAN,DDX42,reviewed,Q86XP3,391.4901346,385.0030159,399.1454585,249.1080853,253.2560697,249.4510636,0.00028909,0.001944397,-0.64499462
A0A7I2V490,A0A7I2V490_HUMAN,DNMT1,unreviewed,A0A7I2V490,10.46727738,10.7363236,10.38373392,12.80354266,12.6513467,12.83579831,0.000306109,0.001999897,0.277647351
P68366,TBA4A_HUMAN,TUBA4A TUBA1,reviewed,P68366,110.0888521,135.4583367,121.9373486,179.8426506,189.7732556,186.5738425,0.006593494,0.012694276,0.597893607
P49750,YLPM1_HUMAN,YLPM1 C14orf170 ZAP3,reviewed,P49750,268.0816006,250.7886475,265.7669293,202.5678168,196.38764,199.3073182,0.004044755,0.009089271,-0.391246395
J3KN36,J3KN36_HUMAN,NOMO3,unreviewed,J3KN36,1.713346403,1.587220917,1.668914554,2.574172447,2.248585166,1.705376215,0.174420081,0.201224,0.393575191
A0A7P0T890,A0A7P0T890_HUMAN,DST,unreviewed,A0A7P0T890,249.8788815,250.4582991,247.3527712,530.4462202,532.7283205,535.8832103,1.83E-07,0.000109295,1.096709994
Q12888,TP53B_HUMAN,TP53BP1,reviewed,Q12888,182.0716111,174.204593,176.5066472,193.0020253,189.1255653,187.4151614,0.016034019,0.025186109,0.096256493
A0A804HKE7,A0A804HKE7_HUMAN,MAP4,unreviewed,A0A804HKE7,387.8064398,409.0152166,380.6555682,664.7231333,690.2728738,679.9960274,1.70E-05,0.000545797,0.789323993
A0A0A0MTC1,A0A0A0MTC1_HUMAN,RNF213,unreviewed,A0A0A0MTC1,177.3440442,199.948542,194.8310485,179.188689,181.5335353,173.8005747,0.201295085,0.229565203,-0.09807546
Q9H0A0,NAT10_HUMAN,NAT10 ALP KIAA1709,reviewed,Q9H0A0,630.5844523,573.495178,619.9695006,548.7763796,529.3248914,543.3953926,0.049709557,0.065549672,-0.169818534
A0A7P0TAE9,A0A7P0TAE9_HUMAN,CANX,unreviewed,A0A7P0TAE9,2567.237004,2346.549985,2419.749395,2012.098848,1909.442919,1955.839135,0.008053102,0.014612028,-0.319335664
P27816,MAP4_HUMAN,MAP4,reviewed,P27816,11.2700119,11.83318359,10.96995768,14.23969366,14.02310586,12.30713168,0.055220918,0.071984908,0.251775394
P55060,XPO2_HUMAN,CSE1L CAS XPO2,reviewed,P55060,653.3751323,756.5804657,697.3706722,827.4441712,855.2078178,840.5543557,0.036049277,0.049735304,0.259844494
P39023,RL3_HUMAN,RPL3 OK/SW-cl.32,reviewed,P39023,1026.640338,1082.838242,1014.125045,1153.363895,1116.53252,1139.532387,0.028195903,0.040365373,0.126318666
E7EQT4,E7EQT4_HUMAN,ACIN1,unreviewed,E7EQT4,744.8932132,678.0865844,719.6780293,570.5718945,566.2524034,575.3427737,0.016538366,0.025846978,-0.323577991
Q8WWQ0,PHIP_HUMAN,PHIP DCAF14 WDR11,reviewed,Q8WWQ0,364.6350161,338.8652137,360.0115159,283.6911144,276.5851408,281.227907,0.007933799,0.0144575,-0.337793655
O60437,PEPL_HUMAN,PPL KIAA0568,reviewed,O60437,132.0799705,136.1887164,133.2158451,42.46903683,41.57743956,38.837101,6.80E-07,0.000164748,-1.708052285
Q9BUQ8,DDX23_HUMAN,DDX23,reviewed,Q9BUQ8,688.7715999,631.3138938,685.0880221,466.2842506,459.9425964,465.4881225,0.007600726,0.014027519,-0.526863314
Q14974,IMB1_HUMAN,KPNB1 NTF97,reviewed,Q14974,874.9901439,945.1035979,917.2831223,1111.494323,1131.50883,1156.506565,0.001658494,0.005238948,0.312532625
P49748,ACADV_HUMAN,ACADVL VLCAD,reviewed,P49748,807.9919538,729.9564478,789.6686593,479.3153976,468.7719593,464.3597319,0.004689641,0.010027064,-0.720656902
